frame,time,id,cls,conf,x1,y1,x2,y2,cx,cy,lane,speed_kmh
367,12.25,221,car,0.54,1668.5,261.5,1741.6,308.5,1705.0,285.0,2,90.1
368,12.28,158,car,0.59,52.4,252.8,126.9,321.5,89.7,287.1,2,81.0
368,12.28,124,car,0.64,23.4,325.8,128.1,364.2,75.7,345.0,3,64.8
368,12.28,221,car,0.60,1654.7,260.3,1726.4,308.1,1690.5,284.2,2,89.8
368,12.28,219,car,0.37,518.3,562.1,588.1,607.2,553.2,584.6,7,84.3
369,12.31,158,car,0.55,39.5,254.0,114.0,322.1,76.7,288.0,2,80.5
369,12.31,124,car,0.64,11.3,326.0,115.0,364.1,63.1,345.0,3,65.4
369,12.31,221,car,0.56,1638.2,260.6,1712.1,307.2,1675.2,283.9,2,89.8
370,12.35,158,car,0.53,27.3,254.6,102.9,323.2,65.1,288.9,2,79.3
370,12.35,124,car,0.62,4.3,326.2,104.7,363.6,54.5,344.9,3,65.0
370,12.35,221,car,0.57,1622.7,260.8,1696.0,306.8,1659.4,283.8,2,93.3
370,12.35,219,car,0.39,548.1,559.9,618.3,608.0,583.2,583.9,7,85.3
371,12.38,158,car,0.40,7.9,254.5,88.7,323.1,48.3,288.8,2,81.0
371,12.38,124,car,0.59,0.0,326.5,91.6,363.7,45.8,345.1,3,63.5
371,12.38,221,car,0.60,1608.7,259.2,1680.2,306.9,1644.4,283.0,2,93.2
371,12.38,219,car,0.48,563.6,555.6,631.2,610.5,597.4,583.0,7,85.3
372,12.41,158,car,0.50,0.0,255.6,75.4,322.5,37.7,289.0,2,79.8
372,12.41,124,car,0.58,0.0,326.0,81.5,364.1,40.8,345.0,3,61.2
372,12.41,221,car,0.59,1592.1,259.2,1665.2,306.3,1628.7,282.8,2,92.4
372,12.41,219,car,0.43,575.3,558.0,646.5,610.7,610.9,584.4,7,85.0
373,12.45,158,car,0.35,0.0,252.5,60.8,323.2,30.4,287.8,2,77.5
373,12.45,124,car,0.45,0.0,326.0,68.6,363.6,34.3,344.8,3,59.3
373,12.45,221,car,0.58,1577.9,259.8,1649.7,306.0,1613.8,282.9,2,93.2
373,12.45,219,car,0.45,590.1,560.2,664.5,613.6,627.3,586.9,7,85.1
374,12.48,221,car,0.64,1563.9,258.8,1636.3,306.7,1600.1,282.7,2,90.9
374,12.48,219,car,0.51,602.8,563.8,681.9,615.7,642.3,589.7,7,85.1
375,12.51,221,car,0.56,1547.3,259.1,1619.4,305.5,1583.3,282.3,2,90.9
375,12.51,219,car,0.50,617.5,561.6,693.2,617.4,655.3,589.5,7,84.6
376,12.55,221,car,0.59,1532.4,257.7,1603.4,306.3,1567.9,282.0,2,90.3
377,12.58,221,car,0.62,1516.8,257.5,1590.6,309.2,1553.7,283.4,2,89.2
378,12.61,221,car,0.56,1504.8,257.2,1576.7,308.5,1540.8,282.9,2,88.3
378,12.61,220,car,0.37,417.8,675.3,532.2,721.6,475.0,698.4,9,80.8
379,12.65,221,car,0.59,1489.3,255.7,1561.2,308.2,1525.3,282.0,2,88.8
379,12.65,220,car,0.55,436.0,674.3,546.1,722.9,491.1,698.6,9,82.6
380,12.68,221,car,0.62,1473.9,257.9,1546.4,309.6,1510.1,283.7,2,88.5
380,12.68,220,car,0.45,453.4,674.2,560.1,720.6,506.8,697.4,9,83.2
380,12.68,219,car,0.42,686.1,562.1,772.1,609.9,729.1,586.0,7,84.7
381,12.71,221,car,0.59,1460.3,258.6,1531.3,310.5,1495.8,284.5,2,88.4
381,12.71,220,car,0.50,468.2,674.5,574.3,719.5,521.2,697.0,9,83.2
381,12.71,219,car,0.46,701.0,564.6,781.7,608.4,741.3,586.5,7,84.6
382,12.75,221,car,0.47,1444.5,258.5,1515.0,309.9,1479.7,284.2,2,88.7
382,12.75,220,car,0.64,481.9,674.0,588.0,719.3,534.9,696.7,9,83.6
382,12.75,219,car,0.39,713.4,562.6,792.4,607.9,752.9,585.2,7,83.9
382,12.75,224,car,0.48,0.3,660.3,51.7,716.3,26.0,688.3,8,0.0
383,12.78,221,car,0.57,1426.8,258.6,1498.4,309.6,1462.6,284.1,2,89.3
383,12.78,220,car,0.48,496.5,675.5,600.3,718.7,548.4,697.1,9,83.4
383,12.78,224,car,0.56,1.0,662.0,65.1,718.1,33.0,690.1,8,42.9
384,12.82,221,car,0.63,1414.7,258.1,1486.5,310.3,1450.6,284.2,2,88.0
384,12.82,224,car,0.35,12.7,658.2,77.9,719.8,45.3,689.0,8,57.0
385,12.85,221,car,0.56,1400.1,259.3,1471.5,311.0,1435.8,285.2,2,87.5
385,12.85,224,car,0.50,26.4,662.3,94.8,723.4,60.6,692.8,8,68.6
386,12.88,221,car,0.60,1383.9,259.3,1454.1,308.8,1419.0,284.0,2,88.4
386,12.88,224,car,0.36,38.5,659.5,109.2,724.2,73.9,691.9,8,70.8
386,12.88,220,car,0.35,536.7,673.5,643.1,719.2,589.9,696.4,9,82.7
387,12.92,221,car,0.62,1370.0,258.5,1440.0,309.0,1405.0,283.8,2,88.6
387,12.92,224,car,0.46,50.0,663.6,123.1,722.4,86.6,693.0,8,71.7
387,12.92,220,car,0.32,551.9,670.8,658.0,719.2,605.0,695.0,8,82.8
388,12.95,221,car,0.56,1355.5,258.9,1424.4,309.7,1390.0,284.3,2,87.8
388,12.95,224,car,0.39,65.7,665.2,137.1,723.4,101.4,694.3,8,74.4
388,12.95,219,car,0.35,795.5,560.4,872.4,610.7,834.0,585.5,7,83.4
389,12.98,221,car,0.57,1340.2,258.6,1408.6,308.6,1374.4,283.6,2,87.8
389,12.98,224,car,0.38,81.1,670.2,150.0,723.0,115.5,696.6,9,75.8
390,13.02,221,car,0.60,1325.7,258.6,1395.2,308.6,1360.5,283.6,2,87.7
390,13.02,220,car,0.39,597.0,672.2,698.8,719.0,647.9,695.6,8,83.0
390,13.02,219,car,0.50,830.5,566.2,910.6,611.8,870.6,589.0,7,84.6
391,13.05,221,car,0.51,1310.5,258.0,1379.1,307.7,1344.8,282.9,2,88.9
391,13.05,219,car,0.41,848.8,569.6,921.7,611.9,885.3,590.8,7,84.7
391,13.05,224,car,0.37,111.9,666.0,178.9,719.6,145.4,692.8,8,78.3
392,13.08,221,car,0.59,1294.2,257.7,1363.7,308.5,1328.9,283.1,2,89.1
392,13.08,224,car,0.40,126.1,668.9,192.2,719.3,159.1,694.1,8,78.6
393,13.12,221,car,0.58,1278.6,258.7,1350.3,310.0,1314.4,284.3,2,88.8
393,13.12,224,car,0.41,140.3,667.1,201.5,717.7,170.9,692.4,8,77.8
394,13.15,221,car,0.56,1267.5,258.3,1336.1,308.5,1301.8,283.4,2,88.0
394,13.15,224,car,0.30,154.8,666.1,216.0,718.0,185.4,692.1,8,78.4
395,13.18,221,car,0.48,1251.5,258.3,1319.8,307.8,1285.6,283.0,2,88.1
395,13.18,224,car,0.54,171.0,664.2,233.1,716.0,202.0,690.1,8,79.9
395,13.18,219,car,0.31,905.7,569.5,982.3,609.7,944.0,589.6,7,85.4
396,13.22,221,car,0.55,1236.4,258.3,1305.6,309.9,1271.0,284.1,2,87.0
396,13.22,224,car,0.56,187.1,663.0,246.4,718.6,216.7,690.8,8,80.4
396,13.22,219,car,0.45,915.9,568.5,994.8,609.2,955.3,588.9,7,84.4
397,13.25,221,car,0.60,1223.6,257.7,1292.6,308.8,1258.1,283.3,2,87.3
397,13.25,224,car,0.56,198.2,660.8,260.2,718.2,229.2,689.5,8,82.6
398,13.28,221,car,0.51,1207.1,259.5,1277.1,307.6,1242.1,283.5,2,87.9
398,13.28,224,car,0.51,204.4,658.5,271.7,717.4,238.0,687.9,8,81.2
399,13.32,221,car,0.53,1192.7,257.7,1261.5,306.4,1227.1,282.0,2,87.1
399,13.32,224,car,0.54,220.5,656.2,286.2,716.9,253.3,686.5,8,81.3
399,13.32,220,car,0.31,721.9,679.0,825.5,716.3,773.7,697.7,9,82.9
400,13.35,221,car,0.57,1178.5,255.6,1247.9,308.0,1213.2,281.8,2,87.0
400,13.35,224,car,0.47,236.1,654.3,297.5,716.4,266.8,685.3,8,81.3
400,13.35,220,car,0.45,735.1,676.6,838.4,716.3,786.7,696.5,9,83.1
401,13.38,221,car,0.44,1164.3,254.9,1233.4,310.0,1198.9,282.4,2,86.7
401,13.38,224,car,0.46,248.4,654.6,312.8,715.1,280.6,684.8,8,81.8
402,13.42,221,car,0.52,1149.6,256.0,1219.4,311.2,1184.5,283.6,2,86.2
402,13.42,224,car,0.42,262.2,660.0,326.9,716.0,294.6,688.0,8,81.4
402,13.42,220,car,0.49,766.5,671.4,869.8,718.6,818.1,695.0,8,83.4
403,13.45,221,car,0.59,1136.0,257.4,1205.2,311.9,1170.6,284.7,2,86.1
403,13.45,224,car,0.50,277.2,666.3,340.3,717.7,308.7,692.0,8,81.4
404,13.48,221,car,0.52,1122.9,256.4,1189.9,308.9,1156.4,282.7,2,85.5
404,13.48,224,car,0.41,290.3,665.3,354.5,717.6,322.4,691.4,8,80.3
405,13.52,221,car,0.57,1106.8,256.8,1174.9,307.5,1140.8,282.2,2,85.4
405,13.52,224,car,0.41,305.5,672.5,366.3,718.4,335.9,695.5,8,80.2
406,13.55,221,car,0.56,1092.6,256.9,1161.0,308.7,1126.8,282.8,2,85.2
406,13.55,224,car,0.44,318.5,665.9,380.8,716.8,349.6,691.4,8,81.1
406,13.55,219,car,0.31,1059.3,570.0,1150.2,617.9,1104.8,593.9,7,85.5
407,13.58,221,car,0.52,1079.0,257.8,1148.5,309.2,1113.7,283.5,2,85.3
407,13.58,224,car,0.53,332.3,670.9,392.8,717.4,362.6,694.1,8,80.4
408,13.62,221,car,0.41,1062.8,258.9,1133.3,308.6,1098.0,283.7,2,85.1
408,13.62,224,car,0.42,346.1,665.1,407.0,717.3,376.5,691.2,8,79.2
408,13.62,226,car,0.50,1837.7,374.8,1917.6,429.5,1877.7,402.1,5,0.0
408,13.62,220,car,0.31,850.1,666.6,951.2,723.6,900.7,695.1,8,83.5
408,13.62,219,car,0.44,1083.0,570.6,1168.0,615.8,1125.5,593.2,7,84.3
409,13.65,221,car,0.36,1048.9,257.8,1117.2,307.3,1083.1,282.6,2,85.3
409,13.65,224,car,0.41,359.0,663.2,419.1,718.3,389.0,690.7,8,78.2
409,13.65,226,car,0.43,1821.4,378.6,1902.5,427.9,1862.0,403.3,5,92.7
410,13.68,221,car,0.49,1035.0,258.1,1102.3,307.9,1068.6,283.0,2,86.0
410,13.68,224,car,0.55,371.5,669.9,436.1,718.7,403.8,694.3,8,79.3
410,13.68,226,car,0.51,1800.6,379.4,1886.3,427.5,1843.4,403.5,5,101.0
410,13.68,219,car,0.31,1115.0,569.5,1193.8,614.4,1154.4,591.9,7,84.0
411,13.72,221,car,0.42,1019.9,257.4,1089.0,310.2,1054.5,283.8,2,85.1
411,13.72,224,car,0.43,386.0,667.1,449.7,716.3,417.9,691.7,8,81.6
411,13.72,226,car,0.56,1783.0,378.3,1871.9,429.3,1827.4,403.8,5,98.8
411,13.72,219,car,0.35,1133.3,570.8,1207.5,612.2,1170.4,591.5,7,84.2
412,13.75,221,car,0.42,1005.5,258.9,1075.3,309.2,1040.4,284.1,2,84.7
412,13.75,224,car,0.57,401.1,667.5,464.4,715.4,432.8,691.5,8,81.4
412,13.75,226,car,0.44,1768.8,378.6,1855.1,431.4,1812.0,405.0,5,97.0
413,13.78,221,car,0.49,991.3,259.3,1061.1,311.6,1026.2,285.5,2,84.9
413,13.78,224,car,0.56,413.1,662.0,476.9,715.1,445.0,688.5,8,80.9
413,13.78,226,car,0.57,1750.9,379.7,1836.4,431.1,1793.7,405.4,5,99.1
414,13.82,221,car,0.35,979.9,259.0,1046.3,308.9,1013.1,284.0,2,84.3
414,13.82,224,car,0.64,424.5,659.7,489.2,715.1,456.9,687.4,8,80.0
414,13.82,226,car,0.41,1733.9,379.5,1818.6,430.6,1776.2,405.0,5,99.7
414,13.82,219,car,0.46,1173.8,569.9,1253.2,613.0,1213.5,591.4,7,84.4
415,13.85,221,car,0.48,963.3,259.6,1031.6,308.5,997.4,284.0,2,84.9
415,13.85,224,car,0.45,437.6,657.6,502.6,715.6,470.1,686.6,8,79.7
415,13.85,226,car,0.50,1717.1,377.8,1801.7,431.7,1759.4,404.7,5,99.7
415,13.85,219,car,0.51,1186.0,569.9,1270.0,613.4,1228.0,591.7,7,84.1
416,13.88,224,car,0.42,451.3,661.1,514.5,715.6,482.9,688.3,8,79.0
416,13.88,226,car,0.42,1700.0,375.9,1782.5,432.7,1741.3,404.3,5,100.6
416,13.88,219,car,0.55,1201.3,570.6,1285.4,613.2,1243.3,591.9,7,84.6
417,13.92,224,car,0.56,466.1,666.2,530.8,717.6,498.5,691.9,8,79.9
417,13.92,226,car,0.43,1681.8,378.7,1767.6,433.4,1724.7,406.0,5,100.3
417,13.92,219,car,0.57,1213.6,569.4,1300.1,612.8,1256.9,591.1,7,84.9
417,13.92,221,car,0.53,937.8,259.9,1004.7,311.3,971.3,285.6,2,84.0
418,13.95,224,car,0.50,479.7,661.6,543.7,715.3,511.7,688.5,8,79.8
418,13.95,219,car,0.56,1227.3,569.4,1312.3,614.0,1269.8,591.7,7,85.7
418,13.95,221,car,0.45,921.4,261.0,990.8,312.2,956.1,286.6,2,84.4
419,13.98,224,car,0.49,494.5,663.7,557.7,716.4,526.1,690.1,8,80.1
419,13.98,219,car,0.56,1246.2,569.6,1326.5,615.2,1286.4,592.4,7,84.6
419,13.98,221,car,0.32,906.7,260.2,975.3,315.6,941.0,287.9,2,84.2
419,13.98,226,car,0.50,1648.0,374.2,1733.8,432.9,1690.9,403.5,5,100.1
420,14.02,224,car,0.42,508.9,662.4,570.8,716.4,539.8,689.4,8,80.5
420,14.02,219,car,0.60,1261.1,570.1,1344.0,615.8,1302.5,592.9,7,84.9
420,14.02,221,car,0.47,892.8,260.5,961.2,315.0,927.0,287.8,2,84.2
420,14.02,226,car,0.45,1629.6,371.2,1716.0,431.8,1672.8,401.5,5,100.7
421,14.05,224,car,0.56,522.0,667.5,583.7,715.7,552.8,691.6,8,80.0
421,14.05,219,car,0.58,1275.8,570.4,1359.7,617.2,1317.8,593.8,7,84.8
422,14.08,224,car,0.49,535.5,661.6,596.3,715.2,565.9,688.4,8,80.2
422,14.08,219,car,0.53,1293.1,569.7,1375.0,615.7,1334.1,592.7,7,85.9
422,14.08,221,car,0.36,866.2,260.0,933.8,310.2,900.0,285.1,2,84.1
422,14.08,226,car,0.33,1597.6,373.3,1679.7,432.3,1638.6,402.8,5,100.7
423,14.12,224,car,0.46,548.6,660.9,611.0,716.1,579.8,688.5,8,79.9
423,14.12,219,car,0.49,1307.2,570.1,1385.8,613.7,1346.5,591.9,7,83.9
423,14.12,221,car,0.55,851.7,261.0,921.4,310.5,886.6,285.7,2,83.2
423,14.12,226,car,0.46,1579.7,371.3,1660.8,432.0,1620.2,401.6,5,101.2
424,14.15,224,car,0.48,562.4,665.7,624.9,717.8,593.7,691.7,8,79.8
424,14.15,219,car,0.50,1322.8,570.6,1400.4,612.9,1361.6,591.8,7,87.1
424,14.15,221,car,0.46,838.9,261.5,907.7,310.2,873.3,285.8,2,82.5
424,14.15,226,car,0.43,1562.7,372.1,1642.1,430.8,1602.4,401.4,5,102.1
425,14.18,224,car,0.55,576.2,661.2,638.7,716.8,607.5,689.0,8,79.3
425,14.18,219,car,0.46,1340.7,570.8,1414.2,613.3,1377.5,592.1,7,87.7
425,14.18,221,car,0.43,824.6,261.4,892.4,309.8,858.5,285.6,2,82.7
425,14.18,226,car,0.50,1546.2,371.9,1626.9,431.5,1586.5,401.7,5,101.0
426,14.22,224,car,0.42,591.2,662.4,652.4,717.2,621.8,689.8,8,80.2
426,14.22,219,car,0.49,1355.0,569.8,1429.0,611.7,1392.0,590.7,7,87.1
426,14.22,226,car,0.51,1529.3,369.2,1608.1,431.7,1568.7,400.4,5,101.8
427,14.25,224,car,0.38,604.2,659.4,669.2,717.6,636.7,688.5,8,81.6
427,14.25,219,car,0.47,1371.9,570.4,1443.8,611.1,1407.9,590.7,7,88.2
427,14.25,226,car,0.57,1513.1,368.7,1590.7,432.2,1551.9,400.4,5,102.3
427,14.25,221,car,0.38,795.6,260.2,864.7,311.3,830.1,285.7,2,82.7
428,14.28,224,car,0.60,616.7,661.1,680.3,714.7,648.5,687.9,8,81.0
428,14.28,219,car,0.50,1385.7,570.0,1457.9,611.8,1421.8,590.9,7,88.0
428,14.28,226,car,0.58,1498.9,366.4,1570.9,433.2,1534.9,399.8,4,101.8
428,14.28,221,car,0.40,784.9,259.9,849.9,308.5,817.4,284.2,2,82.2
429,14.32,224,car,0.54,629.2,660.0,693.4,715.0,661.3,687.5,8,81.0
429,14.32,219,car,0.49,1397.6,568.9,1474.1,612.4,1435.9,590.6,7,87.4
429,14.32,226,car,0.62,1481.3,368.5,1553.6,432.6,1517.4,400.5,5,101.8
429,14.32,221,car,0.33,769.1,258.3,835.7,308.0,802.4,283.1,2,82.5
430,14.35,224,car,0.57,639.8,659.3,704.5,714.2,672.2,686.7,8,78.9
430,14.35,219,car,0.56,1414.0,568.4,1490.1,613.5,1452.1,590.9,7,88.6
430,14.35,226,car,0.60,1464.2,367.7,1539.8,432.5,1502.0,400.1,5,101.2
430,14.35,221,car,0.54,755.3,259.1,823.6,310.4,789.4,284.7,2,82.5
431,14.38,224,car,0.53,655.0,659.9,719.5,716.3,687.3,688.1,8,79.7
431,14.38,219,car,0.54,1426.0,567.4,1505.0,614.6,1465.5,591.0,7,88.8
431,14.38,226,car,0.61,1447.4,367.0,1522.6,430.9,1485.0,398.9,4,100.8
431,14.38,221,car,0.40,742.8,260.4,809.6,309.1,776.2,284.8,2,81.6
432,14.42,224,car,0.54,669.9,659.3,731.4,715.7,700.6,687.5,8,79.2
432,14.42,219,car,0.41,1441.0,567.5,1519.9,615.3,1480.5,591.4,7,88.1
432,14.42,226,car,0.61,1432.5,367.3,1506.2,431.5,1469.3,399.4,4,100.5
432,14.42,221,car,0.50,727.7,258.0,795.1,311.0,761.4,284.5,2,82.5
432,14.42,234,car,0.57,186.9,610.3,255.8,660.4,221.4,635.3,7,0.0
433,14.45,224,car,0.52,685.8,660.9,745.3,716.1,715.6,688.5,8,79.8
433,14.45,219,car,0.42,1453.1,566.1,1534.1,619.9,1493.6,593.0,7,86.7
433,14.45,226,car,0.64,1413.6,364.3,1492.4,432.8,1453.0,398.5,4,100.3
433,14.45,221,car,0.42,714.3,257.6,781.1,309.1,747.7,283.3,2,82.0
433,14.45,234,car,0.35,196.6,610.3,269.6,658.4,233.1,634.3,7,69.7
434,14.48,224,car,0.49,698.6,659.3,762.4,717.7,730.5,688.5,8,80.6
434,14.48,219,car,0.43,1473.3,566.4,1548.5,622.9,1510.9,594.6,7,87.6
434,14.48,226,car,0.65,1395.5,362.5,1476.0,431.3,1435.7,396.9,4,99.9
434,14.48,221,car,0.48,701.1,257.6,769.1,309.4,735.1,283.5,2,81.0
434,14.48,234,car,0.54,217.6,611.8,290.2,658.4,253.9,635.1,7,96.0
435,14.52,224,car,0.56,713.8,663.3,776.4,716.7,745.1,690.0,8,81.3
435,14.52,226,car,0.61,1381.9,365.6,1460.0,431.1,1421.0,398.4,4,98.8
435,14.52,221,car,0.44,690.3,257.0,753.7,308.2,722.0,282.6,2,80.6
435,14.52,234,car,0.37,235.4,608.4,308.0,658.9,271.7,633.7,7,99.0
436,14.55,226,car,0.59,1363.5,368.2,1442.1,431.7,1402.8,399.9,4,98.7
436,14.55,234,car,0.37,254.7,611.2,325.0,657.9,289.9,634.5,7,101.0
436,14.55,219,car,0.36,1502.7,565.6,1577.9,628.5,1540.3,597.0,7,86.9
437,14.58,226,car,0.52,1348.4,365.9,1424.6,430.9,1386.5,398.4,4,98.0
437,14.58,234,car,0.39,272.5,613.0,342.1,657.8,307.3,635.4,7,101.3
437,14.58,221,car,0.46,661.0,258.2,728.0,309.9,694.5,284.0,2,80.8
438,14.62,226,car,0.58,1331.3,367.6,1408.4,430.6,1369.8,399.1,4,98.3
438,14.62,234,car,0.33,289.6,612.6,359.7,657.8,324.6,635.2,7,101.5
439,14.65,226,car,0.57,1313.5,368.4,1391.5,431.6,1352.5,400.0,4,98.1
439,14.65,234,car,0.44,308.1,613.4,377.5,657.8,342.8,635.6,7,102.4
439,14.65,224,car,0.46,769.8,666.4,829.0,716.6,799.4,691.5,8,81.0
439,14.65,221,car,0.41,632.2,257.4,699.7,308.0,665.9,282.7,2,81.4
440,14.68,226,car,0.56,1297.7,365.8,1375.1,430.9,1336.4,398.3,4,97.8
440,14.68,234,car,0.48,325.4,614.5,393.5,657.8,359.4,636.1,7,101.8
440,14.68,224,car,0.44,783.8,664.6,843.1,718.5,813.5,691.6,8,81.0
440,14.68,220,car,0.38,1307.2,672.9,1409.0,721.0,1358.1,697.0,9,84.0
441,14.72,226,car,0.59,1279.6,365.5,1355.9,431.0,1317.7,398.2,4,98.5
441,14.72,234,car,0.49,341.6,613.9,411.4,657.8,376.5,635.8,7,101.7
441,14.72,224,car,0.37,793.3,661.1,856.8,721.4,825.0,691.2,8,80.2
441,14.72,220,car,0.37,1321.2,674.8,1424.7,722.3,1373.0,698.5,9,83.9
441,14.72,219,car,0.33,1566.3,565.4,1648.5,618.2,1607.4,591.8,7,85.5
442,14.75,226,car,0.57,1265.0,366.1,1341.7,431.3,1303.3,398.7,4,97.2
442,14.75,234,car,0.40,359.0,612.9,428.0,658.5,393.5,635.7,7,101.5
442,14.75,224,car,0.53,799.1,660.2,869.5,722.6,834.3,691.4,8,78.4
442,14.75,220,car,0.47,1335.0,674.2,1436.5,724.0,1385.8,699.1,9,83.6
442,14.75,219,car,0.39,1586.2,564.8,1664.2,615.6,1625.2,590.2,7,86.4
443,14.78,226,car,0.56,1248.5,363.0,1324.5,430.9,1286.5,397.0,4,97.8
443,14.78,234,car,0.32,376.7,613.0,445.5,659.3,411.1,636.2,7,101.8
443,14.78,224,car,0.33,815.6,657.4,885.0,721.8,850.3,689.6,8,78.8
443,14.78,220,car,0.52,1349.6,673.6,1453.2,725.7,1401.4,699.7,9,83.7
443,14.78,219,car,0.50,1603.6,564.6,1678.4,615.3,1641.0,589.9,7,86.4
444,14.82,226,car,0.57,1230.6,364.7,1306.6,429.8,1268.6,397.3,4,98.2
444,14.82,234,car,0.39,392.6,612.3,463.0,661.1,427.8,636.7,7,101.5
444,14.82,224,car,0.53,832.7,658.0,898.2,722.1,865.4,690.1,8,80.0
444,14.82,219,car,0.41,1619.7,566.2,1693.3,615.0,1656.5,590.6,7,86.7
445,14.85,226,car,0.54,1214.6,365.5,1292.9,430.4,1253.8,398.0,4,97.8
445,14.85,234,car,0.50,409.8,611.9,479.6,662.8,444.7,637.4,7,101.4
445,14.85,224,car,0.54,847.7,656.5,910.9,719.5,879.3,688.0,8,80.4
445,14.85,219,car,0.35,1633.4,565.7,1708.8,615.3,1671.1,590.5,7,86.3
446,14.88,226,car,0.56,1198.8,364.7,1275.1,430.8,1236.9,397.8,4,98.0
446,14.88,234,car,0.35,426.6,612.4,496.4,662.4,461.5,637.4,7,103.6
446,14.88,224,car,0.61,859.7,656.6,922.7,720.8,891.2,688.7,8,80.8
446,14.88,219,car,0.47,1650.5,564.4,1722.8,615.6,1686.6,590.0,7,86.8
447,14.92,226,car,0.59,1180.5,364.0,1259.3,429.5,1219.9,396.7,4,97.9
447,14.92,224,car,0.46,871.9,657.1,937.5,722.9,904.7,690.0,8,80.2
447,14.92,219,car,0.57,1664.5,565.4,1738.0,616.0,1701.2,590.7,7,87.0
448,14.95,226,car,0.58,1165.3,363.4,1245.9,431.9,1205.6,397.7,4,97.7
448,14.95,224,car,0.39,887.4,656.9,952.5,723.6,920.0,690.3,8,80.9
448,14.95,219,car,0.40,1680.9,566.0,1752.7,616.4,1716.8,591.2,7,86.8
448,14.95,234,car,0.42,461.4,613.5,531.6,662.0,496.5,637.7,7,102.2
449,14.98,226,car,0.54,1147.0,363.5,1227.8,431.6,1187.4,397.5,4,97.8
449,14.98,224,car,0.49,902.3,660.1,965.9,724.8,934.1,692.4,8,80.6
449,14.98,219,car,0.50,1694.6,566.4,1767.4,617.6,1731.0,592.0,7,87.0
449,14.98,234,car,0.31,479.3,614.0,549.1,662.1,514.2,638.1,7,102.2
450,15.02,226,car,0.59,1130.5,363.1,1209.3,431.2,1169.9,397.2,4,98.3
450,15.02,224,car,0.35,914.0,659.6,978.9,725.8,946.4,692.7,8,79.6
450,15.02,219,car,0.53,1708.8,566.2,1783.5,620.9,1746.1,593.5,7,87.1
450,15.02,234,car,0.36,496.0,612.8,564.4,660.7,530.2,636.7,7,101.3
450,15.02,236,car,0.47,1445.6,671.2,1556.5,731.4,1501.1,701.3,9,0.0
451,15.05,226,car,0.53,1115.5,362.9,1191.5,431.2,1153.5,397.0,4,98.2
451,15.05,224,car,0.37,930.2,668.9,993.4,726.8,961.8,697.9,9,80.0
451,15.05,219,car,0.43,1724.8,565.8,1797.5,622.6,1761.1,594.2,7,87.7
451,15.05,234,car,0.48,510.8,613.6,581.7,660.4,546.3,637.0,7,100.7
452,15.08,226,car,0.57,1098.5,363.9,1175.6,431.7,1137.1,397.8,4,97.8
452,15.08,224,car,0.31,943.0,664.6,1007.9,727.9,975.4,696.2,9,79.9
452,15.08,219,car,0.47,1738.7,566.4,1813.0,621.4,1775.8,593.9,7,86.8
452,15.08,234,car,0.50,528.4,613.4,600.4,661.1,564.4,637.3,7,101.0
453,15.12,226,car,0.60,1082.6,364.5,1159.3,431.5,1121.0,398.0,4,97.8
453,15.12,224,car,0.39,955.2,665.1,1019.1,728.4,987.2,696.7,9,78.9
453,15.12,219,car,0.52,1752.7,567.1,1828.6,619.8,1790.7,593.4,7,86.9
453,15.12,234,car,0.49,547.6,612.2,617.6,661.4,582.6,636.8,7,101.0
454,15.15,226,car,0.52,1066.2,364.3,1141.4,431.2,1103.8,397.7,4,97.1
454,15.15,224,car,0.45,968.6,664.5,1035.8,728.6,1002.2,696.5,9,80.4
454,15.15,219,car,0.30,1767.8,567.9,1841.9,620.4,1804.8,594.1,7,89.6
454,15.15,234,car,0.53,560.4,612.4,632.7,661.8,596.5,637.1,7,99.9
455,15.18,226,car,0.59,1049.3,365.6,1125.5,431.6,1087.4,398.6,4,98.0
455,15.18,224,car,0.44,983.5,667.2,1049.6,728.2,1016.6,697.7,9,82.7
455,15.18,219,car,0.40,1782.5,567.5,1857.2,617.6,1819.8,592.6,7,88.3
455,15.18,234,car,0.53,578.6,611.1,651.3,662.7,615.0,636.9,7,100.5
456,15.22,226,car,0.62,1033.7,364.9,1109.2,432.4,1071.4,398.7,4,97.6
456,15.22,224,car,0.47,995.5,665.5,1060.8,728.1,1028.1,696.8,9,80.8
456,15.22,219,car,0.47,1798.8,569.4,1871.6,616.7,1835.2,593.1,7,88.1
456,15.22,234,car,0.57,596.4,607.5,669.3,664.1,632.8,635.8,7,100.9
457,15.25,226,car,0.58,1015.0,364.0,1092.6,431.8,1053.8,397.9,4,97.5
457,15.25,224,car,0.40,1009.5,662.4,1075.5,728.5,1042.5,695.4,8,80.4
457,15.25,219,car,0.43,1810.1,570.1,1885.6,616.1,1847.8,593.1,7,86.8
457,15.25,234,car,0.61,610.7,608.2,682.7,664.0,646.7,636.1,7,99.3
458,15.28,226,car,0.60,1000.0,365.4,1077.9,432.3,1038.9,398.8,4,97.5
458,15.28,224,car,0.54,1025.2,663.9,1090.4,727.7,1057.8,695.8,8,81.1
458,15.28,234,car,0.59,628.8,609.6,700.2,666.6,664.5,638.1,7,99.7
459,15.32,226,car,0.54,984.5,364.4,1061.6,431.8,1023.0,398.1,4,97.1
459,15.32,224,car,0.57,1035.8,664.3,1106.1,727.7,1070.9,696.0,8,81.6
